file_path,Name,full_name,Start Line,End Line,Comment,Pre_Comment,child Name,domain,inner_method,node_level
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/Absent.java,<init>,com.google.common.base.Absent:<init>(),36,36,"/**
 * Private constructor to prevent instantiation.
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/Present.java,<init>,com.google.common.base.Present:<init>(java.lang.Object),31,33,"/**
 * Sets the reference to the specified value.
 * @param reference the new reference value
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/Absent.java,or,com.google.common.base.Absent:or(java.lang.Object),48,51,"/**
* Returns the value if present; otherwise, returns the default value.
* @param defaultValue value to return if none is present
* @return the value if present, or the default value
*/",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/Absent.java,or,com.google.common.base.Absent:or(com.google.common.base.Supplier),59,63,"/**
 * Returns the value if present, otherwise gets from supplier.
 * @param supplier provides an alternative value if current is absent
 * @return the value or result from supplier
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/Converter.java,doAndThen,com.google.common.base.Converter$IdentityConverter:doAndThen(com.google.common.base.Converter),581,584,"/**
* Combines this converter with another.
* @param otherConverter converter to apply after this one
* @return combined converter
*/",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/Converter.java,convertAll,com.google.common.base.Converter:convertAll(java.lang.Iterable),270,291,"/**
* Converts all elements of an Iterable from type A to type B.
* @param fromIterable Iterable containing elements of type A
* @return Iterable of converted elements of type B
*/",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/Present.java,or,com.google.common.base.Present:or(java.lang.Object),45,49,"/**
* Returns the referenced value if present; otherwise returns the default.
* @param defaultValue value to return if reference is null
* @return referenced value or default
*/",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/Stopwatch.java,<init>,com.google.common.base.Stopwatch:<init>(com.google.common.base.Ticker),145,147,"/**
 * Initializes a Stopwatch with a given Ticker.
 * @param ticker the Ticker to use for timekeeping
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/collect/ImmutableTable.java,orderRowsBy,com.google.common.collect.ImmutableTable$Builder:orderRowsBy(java.util.Comparator),203,207,"/**
* Sets the comparator for ordering rows.
* @param rowComparator comparator to define row order
* @return this Builder instance
*/",Specifies the ordering of the generated table's rows.,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/collect/ImmutableTable.java,orderColumnsBy,com.google.common.collect.ImmutableTable$Builder:orderColumnsBy(java.util.Comparator),210,214,"/**
* Sets a comparator to order columns.
* @param columnComparator comparator for column ordering
* @return Builder instance
*/",Specifies the ordering of the generated table's columns.,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/collect/Iterables.java,mergeSorted,"com.google.common.collect.Iterables:mergeSorted(java.lang.Iterable,java.util.Comparator)",1070,1083,"/**
 * Merges multiple sorted iterables into a single sorted iterable.
 * @param iterables collection of sorted iterables to merge
 * @param comparator comparator for sorting elements
 * @return unmodifiable iterable containing all elements in sorted order
 */","* Returns an iterable over the merged contents of all given {@code iterables}. Equivalent entries
   * will not be de-duplicated.
   *
   * <p>Callers must ensure that the source {@code iterables} are in non-descending order as this
   * method does not sort its input.
   *
   * <p>For any equivalent elements across all {@code iterables}, it is undefined which element is
   * returned first.
   *
   * @since 11.0",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/collect/Iterators.java,indexOf,"com.google.common.collect.Iterators:indexOf(java.util.Iterator,com.google.common.base.Predicate)",801,811,"/**
* Finds index of first element matching predicate.
* @param iterator source iterator
* @param predicate condition to match elements
* @return index of matching element or -1 if not found
*/","* Returns the index in {@code iterator} of the first element that satisfies the provided {@code
   * predicate}, or {@code -1} if the Iterator has no such elements.
   *
   * <p>More formally, returns the lowest index {@code i} such that {@code
   * predicate.apply(Iterators.get(iterator, i))} returns {@code true}, or {@code -1} if there is no
   * such index.
   *
   * <p>If -1 is returned, the iterator will be left exhausted: its {@code hasNext()} method will
   * return {@code false}. Otherwise, the iterator will be set to the element which satisfies the
   * {@code predicate}.
   *
   * @since 2.0",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/collect/MultimapBuilder.java,treeSetValues,com.google.common.collect.MultimapBuilder$MultimapBuilderWithKeys:treeSetValues(java.util.Comparator),384,394,"/**
* Creates a SortedSetMultimap with tree set values.
* @param comparator comparator for value ordering
* @return builder for SortedSetMultimap
*/","* Uses a {@link TreeSet} ordered by the specified comparator to store value collections.
     *
     * <p>Multimaps generated by the resulting builder will not be serializable if {@code
     * comparator} is not serializable.",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/collect/MultimapBuilder.java,enumSetValues,com.google.common.collect.MultimapBuilder$MultimapBuilderWithKeys:enumSetValues(java.lang.Class),397,409,"/**
* Configures a SetMultimap with enum set values.
* @param valueClass the Enum class for values
* @return a SetMultimapBuilder configured for enum sets
*/",Uses an {@link EnumSet} to store value collections.,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/collect/Sets.java,union,"com.google.common.collect.Sets:union(java.util.Set,java.util.Set)",830,906,"/**
* Returns a union view of two sets.
* @param set1 first set
* @param set2 second set
* @return SetView containing elements from both sets without duplicates
*/","* Returns an unmodifiable <b>view</b> of the union of two sets. The returned set contains all
   * elements that are contained in either backing set. Iterating over the returned set iterates
   * first over all the elements of {@code set1}, then over each element of {@code set2}, in order,
   * that is not contained in {@code set1}.
   *
   * <p>Results are undefined if {@code set1} and {@code set2} are sets based on different
   * equivalence relations, for example if {@code set1} is a {@link HashSet} and {@code set2} is a
   * {@link TreeSet} or the {@link Map#keySet} of an {@code IdentityHashMap}.",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/collect/Sets.java,intersection,"com.google.common.collect.Sets:intersection(java.util.Set,java.util.Set)",935,1004,"/**
* Returns a view of the intersection of two sets.
* @param set1 first set
* @param set2 second set
* @return SetView containing common elements
*/","* Returns an unmodifiable <b>view</b> of the intersection of two sets. The returned set contains
   * all elements that are contained by both backing sets. The iteration order of the returned set
   * matches that of {@code set1}.
   *
   * <p>Results are undefined if {@code set1} and {@code set2} are sets based on different
   * equivalence relations, for example if {@code set1} is a {@link HashSet} and {@code set2} is a
   * {@link TreeSet} or the {@link Map#keySet} of an {@code IdentityHashMap}.
   *
   * <p><b>Note:</b> The returned view performs slightly better when {@code set1} is the smaller of
   * the two sets. If you have reason to believe one of your sets will generally be smaller than the
   * other, pass it first. Unfortunately, since this method sets the generic type of the returned
   * set based on the type of the first set passed, this could in rare cases force you to make a
   * cast, for example:
   *
   * {@snippet :
   * Set<Object> aFewBadObjects = ...
   * Set<String> manyBadStrings = ...
   *
   * // impossible for a non-String to be in the intersection
   * SuppressWarnings(""unchecked"")
   * Set<String> badStrings = (Set) Sets.intersection(
   *     aFewBadObjects, manyBadStrings);
   * }
   *
   * <p>This is unfortunate, but should come up only very rarely.",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/collect/Sets.java,difference,"com.google.common.collect.Sets:difference(java.util.Set,java.util.Set)",1016,1080,"/**
 * Computes the difference between two sets.
 * @param set1 first set to compare
 * @param set2 second set to compare
 * @return SetView containing elements in set1 but not in set2
 */","* Returns an unmodifiable <b>view</b> of the difference of two sets. The returned set contains
   * all elements that are contained by {@code set1} and not contained by {@code set2}. {@code set2}
   * may also contain elements not present in {@code set1}; these are simply ignored. The iteration
   * order of the returned set matches that of {@code set1}.
   *
   * <p>Results are undefined if {@code set1} and {@code set2} are sets based on different
   * equivalence relations, for example if {@code set1} is a {@link HashSet} and {@code set2} is a
   * {@link TreeSet} or the {@link Map#keySet} of an {@code IdentityHashMap}.",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/collect/Sets.java,symmetricDifference,"com.google.common.collect.Sets:symmetricDifference(java.util.Set,java.util.Set)",1093,1160,"/**
* Computes the symmetric difference of two sets.
* @param set1 first input set
* @param set2 second input set
* @return a SetView containing elements in either set but not both
*/","* Returns an unmodifiable <b>view</b> of the symmetric difference of two sets. The returned set
   * contains all elements that are contained in either {@code set1} or {@code set2} but not in
   * both. The iteration order of the returned set is undefined.
   *
   * <p>Results are undefined if {@code set1} and {@code set2} are sets based on different
   * equivalence relations, for example if {@code set1} is a {@link HashSet} and {@code set2} is a
   * {@link TreeSet} or the {@link Map#keySet} of an {@code IdentityHashMap}.
   *
   * @since 3.0",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/collect/TableCollectors.java,merge,"com.google.common.collect.TableCollectors$MutableCell:merge(java.lang.Object,java.util.function.BinaryOperator)",197,200,"/**
* Merges current value with a new value using a specified function.
* @param value the new value to merge
* @param mergeFunction binary operator defining the merge logic
*/",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/collect/TableCollectors.java,toImmutableTable,"com.google.common.collect.TableCollectors:toImmutableTable(java.util.function.Function,java.util.function.Function,java.util.function.Function,java.util.function.BinaryOperator)",51,79,"/**
 * Collects elements into an ImmutableTable.
 * @param rowFunction extracts row key from element
 * @param columnFunction extracts column key from element
 * @param valueFunction extracts value from element
 * @param mergeFunction merges values for duplicate keys
 * @return Collector that builds ImmutableTable
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/primitives/Booleans.java,indexOf,"com.google.common.primitives.Booleans:indexOf(boolean[],boolean[])",186,203,"/**
 * Finds the starting index of a target boolean array within a source array.
 * @param array the source boolean array to search within
 * @param target the target boolean array to find
 * @return the starting index of target in array, or -1 if not found
 */","* Returns the start position of the first occurrence of the specified {@code target} within
   * {@code array}, or {@code -1} if there is no such occurrence.
   *
   * <p>More formally, returns the lowest index {@code i} such that {@code Arrays.copyOfRange(array,
   * i, i + target.length)} contains exactly the same elements as {@code target}.
   *
   * @param array the array to search for the sequence {@code target}
   * @param target the array to search for as a sub-sequence of {@code array}",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/primitives/Bytes.java,indexOf,"com.google.common.primitives.Bytes:indexOf(byte[],byte[])",116,133,"/**
* Finds the starting index of a target byte array within another array.
* @param array the array to search within
* @param target the array to find
* @return the starting index or -1 if not found
*/","* Returns the start position of the first occurrence of the specified {@code target} within
   * {@code array}, or {@code -1} if there is no such occurrence.
   *
   * <p>More formally, returns the lowest index {@code i} such that {@code Arrays.copyOfRange(array,
   * i, i + target.length)} contains exactly the same elements as {@code target}.
   *
   * @param array the array to search for the sequence {@code target}
   * @param target the array to search for as a sub-sequence of {@code array}",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/primitives/Chars.java,indexOf,"com.google.common.primitives.Chars:indexOf(char[],char[])",174,191,"/**
* Finds the index of a target character array within another array.
* @param array the source array to search within
* @param target the target array to find
* @return starting index of target in array, or -1 if not found
*/","* Returns the start position of the first occurrence of the specified {@code target} within
   * {@code array}, or {@code -1} if there is no such occurrence.
   *
   * <p>More formally, returns the lowest index {@code i} such that {@code Arrays.copyOfRange(array,
   * i, i + target.length)} contains exactly the same elements as {@code target}.
   *
   * @param array the array to search for the sequence {@code target}
   * @param target the array to search for as a sub-sequence of {@code array}",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/primitives/Doubles.java,indexOf,"com.google.common.primitives.Doubles:indexOf(double[],double[])",160,177,"/**
* Finds the starting index of a target array within a source array.
* @param array the source array to search
* @param target the array to find within the source array
* @return the starting index of the target array or -1 if not found
*/","* Returns the start position of the first occurrence of the specified {@code target} within
   * {@code array}, or {@code -1} if there is no such occurrence.
   *
   * <p>More formally, returns the lowest index {@code i} such that {@code Arrays.copyOfRange(array,
   * i, i + target.length)} contains exactly the same elements as {@code target}.
   *
   * <p>Note that this always returns {@code -1} when {@code target} contains {@code NaN}.
   *
   * @param array the array to search for the sequence {@code target}
   * @param target the array to search for as a sub-sequence of {@code array}",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/primitives/Floats.java,indexOf,"com.google.common.primitives.Floats:indexOf(float[],float[])",157,174,"/**
 * Finds the starting index of a target float array within another array.
 * @param array the array to search within
 * @param target the array to search for
 * @return the starting index of target in array, or -1 if not found
 */","* Returns the start position of the first occurrence of the specified {@code target} within
   * {@code array}, or {@code -1} if there is no such occurrence.
   *
   * <p>More formally, returns the lowest index {@code i} such that {@code Arrays.copyOfRange(array,
   * i, i + target.length)} contains exactly the same elements as {@code target}.
   *
   * <p>Note that this always returns {@code -1} when {@code target} contains {@code NaN}.
   *
   * @param array the array to search for the sequence {@code target}
   * @param target the array to search for as a sub-sequence of {@code array}",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/primitives/Ints.java,indexOf,"com.google.common.primitives.Ints:indexOf(int[],int[])",184,201,"/**
 * Finds the starting index of a target array within a source array.
 * @param array source array to search within
 * @param target sub-array to find
 * @return index of first occurrence or -1 if not found
 */","* Returns the start position of the first occurrence of the specified {@code target} within
   * {@code array}, or {@code -1} if there is no such occurrence.
   *
   * <p>More formally, returns the lowest index {@code i} such that {@code Arrays.copyOfRange(array,
   * i, i + target.length)} contains exactly the same elements as {@code target}.
   *
   * @param array the array to search for the sequence {@code target}
   * @param target the array to search for as a sub-sequence of {@code array}",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/primitives/Longs.java,indexOf,"com.google.common.primitives.Longs:indexOf(long[],long[])",145,162,"/**
* Finds the starting index of a target array within a source array.
* @param array the source array to search within
* @param target the sub-array to find
* @return the starting index of the target in the array, or -1 if not found
*/","* Returns the start position of the first occurrence of the specified {@code target} within
   * {@code array}, or {@code -1} if there is no such occurrence.
   *
   * <p>More formally, returns the lowest index {@code i} such that {@code Arrays.copyOfRange(array,
   * i, i + target.length)} contains exactly the same elements as {@code target}.
   *
   * @param array the array to search for the sequence {@code target}
   * @param target the array to search for as a sub-sequence of {@code array}",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/primitives/Shorts.java,indexOf,"com.google.common.primitives.Shorts:indexOf(short[],short[])",178,195,"/**
* Finds the starting index of a target array within another array.
* @param array the array to search within
* @param target the array to find
* @return the starting index of target in array, or -1 if not found
*/","* Returns the start position of the first occurrence of the specified {@code target} within
   * {@code array}, or {@code -1} if there is no such occurrence.
   *
   * <p>More formally, returns the lowest index {@code i} such that {@code Arrays.copyOfRange(array,
   * i, i + target.length)} contains exactly the same elements as {@code target}.
   *
   * @param array the array to search for the sequence {@code target}
   * @param target the array to search for as a sub-sequence of {@code array}",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/util/concurrent/ImmediateFuture.java,addListener,"com.google.common.util.concurrent.ImmediateFuture:addListener(java.lang.Runnable,java.util.concurrent.Executor)",41,60,"/**
 * Adds a listener to be executed by the given executor.
 * @param listener the task to execute
 * @param executor the executor to run the task
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/util/concurrent/Monitor.java,<init>,com.google.common.util.concurrent.Monitor$Guard:<init>(com.google.common.util.concurrent.Monitor),318,321,"/**
 * Initializes a Guard with a given Monitor.
 * @param monitor the Monitor to use
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/util/concurrent/Monitor.java,newGuard,com.google.common.util.concurrent.Monitor:newGuard(java.util.function.BooleanSupplier),370,378,"/**
* Creates a new guard with a satisfaction condition.
* @param isSatisfied BooleanSupplier defining the satisfaction condition
* @return A new Guard instance
*/","* Creates a new {@linkplain Guard guard} for this monitor.
   *
   * @param isSatisfied the new guard's boolean condition (see {@link Guard#isSatisfied
   *     isSatisfied()})
   * @since 21.0 (but only since 33.4.0 in the Android flavor)",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/Absent.java,or,com.google.common.base.Absent:or(com.google.common.base.Optional),53,57,"/**
* Returns the original optional if present, otherwise returns a second choice.
* @param secondChoice alternative optional to use if the original is empty
* @return this optional or the second choice
*/",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/CharMatcher.java,matchesAllOf,com.google.common.base.CharMatcher$Any:matchesAllOf(java.lang.CharSequence),1063,1067,"/**
 * Checks if the given sequence matches all criteria.
 * @param sequence input character sequence to check
 * @return always true, as it matches all by default
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/CharMatcher.java,removeFrom,com.google.common.base.CharMatcher$Any:removeFrom(java.lang.CharSequence),1074,1078,"/**
 * Removes characters from the given sequence.
 * @param sequence the input character sequence
 * @return an empty string
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/CharMatcher.java,trimFrom,com.google.common.base.CharMatcher$Any:trimFrom(java.lang.CharSequence),1101,1105,"/**
 * Trims characters from the input sequence.
 * @param sequence the input character sequence to be trimmed
 * @return an empty string after trimming
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/CharMatcher.java,and,com.google.common.base.CharMatcher$Any:and(com.google.common.base.CharMatcher),1112,1115,"/**
 * Returns a matcher that matches only if both this matcher and the other matcher match.
 * @param other another CharMatcher to combine with
 * @return a new CharMatcher representing the logical AND of both matchers
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/CharMatcher.java,or,com.google.common.base.CharMatcher$Any:or(com.google.common.base.CharMatcher),1117,1121,"/**
* Combines this matcher with another using logical OR.
* @param other the other character matcher to combine with
* @return this matcher, as combining with itself has no effect
*/",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/CharMatcher.java,<init>,com.google.common.base.CharMatcher$NamedFastMatcher:<init>(java.lang.String),981,983,"/**
* Constructs a NamedFastMatcher with a description.
* @param description non-null string describing the matcher
*/",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/CharMatcher.java,indexIn,com.google.common.base.CharMatcher$None:indexIn(java.lang.CharSequence),1143,1147,"/**
 * Returns the index of this matcher within the given sequence.
 * Always returns -1 as it does not match any sequence.
 * @param sequence the character sequence to search within
 * @return always -1, indicating no match found
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/CharMatcher.java,lastIndexIn,com.google.common.base.CharMatcher$None:lastIndexIn(java.lang.CharSequence),1156,1160,"/**
 * Returns the last index of a character in the given sequence.
 * @param sequence the input character sequence
 * @return always -1, indicating no valid index found
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/CharMatcher.java,matchesNoneOf,com.google.common.base.CharMatcher$None:matchesNoneOf(java.lang.CharSequence),1167,1171,"/**
 * Checks if the given sequence does not match any criteria.
 * @param sequence the input character sequence to check
 * @return true, always returns true as it matches none of the criteria
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/CharMatcher.java,replaceFrom,"com.google.common.base.CharMatcher$None:replaceFrom(java.lang.CharSequence,java.lang.CharSequence)",1183,1187,"/**
 * Replaces a portion of the given sequence with a specified replacement.
 * @param sequence the original character sequence
 * @param replacement the string to replace parts of the sequence
 * @return the original sequence as a string, ignoring the replacement
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/CharMatcher.java,countIn,com.google.common.base.CharMatcher$None:countIn(java.lang.CharSequence),1209,1213,"/**
 * Counts occurrences of a specific character in a sequence.
 * @param sequence the input character sequence
 * @return always returns 0
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/CharMatcher.java,and,com.google.common.base.CharMatcher$None:and(com.google.common.base.CharMatcher),1215,1219,"/**
 * Combines this matcher with another using logical AND.
 * @param other the other CharMatcher to combine with
 * @return this CharMatcher instance
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/CharMatcher.java,or,com.google.common.base.CharMatcher$None:or(com.google.common.base.CharMatcher),1221,1224,"/**
 * Returns this matcher, ensuring it's non-null.
 * @param other unused parameter
 * @return this CharMatcher instance
 */",,,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/Defaults.java,defaultValue,com.google.common.base.Defaults:defaultValue(java.lang.Class),42,65,"/**
 * Returns default value for a primitive type.
 * @param type the Class object representing the primitive type
 * @return default value of the specified primitive type or null if not primitive
 */","* Returns the default value of {@code type} as defined by JLS --- {@code 0} for numbers, {@code
   * false} for {@code boolean} and {@code '\0'} for {@code char}. For non-primitive types and
   * {@code void}, {@code null} is returned.",,,True,2
/home/yfx/codecomment/codecomment/project/java/com/google/common/base/Equivalence.java,<init>,"com.google.common.base.Equivalence$EquivalentToPredicate:<init>(com.google.common.base.Equivalence,java.lang.Object)",318,321,"/**
 * Initializes a predicate with an equivalence and a target.
 * @param equivalence equivalence relation for comparison
 * @param target the target object to compare against
 */",,,,True,2
